Sample ID,Allo [mg/m3],Alpha Beta Car [mg/m3],Ammonium [μmol/l],Anth [mg/m3],Asta [mg/m3],Average Host Abundance [%],Beta Beta Car [mg/m3],Bleaching [%],Bottom Depth,But Fuco [mg/m3],Cantha [mg/m3],Chlf Ctd,Chlorophyll A [μg/l],Coastal,Conductivity Sm [s/m],Cphl A [mg/m3],Cphl B [mg/m3],Cphl C1 [mg/m3],Cphl C2 [mg/m3],Cphl C3 [mg/m3],Cphlide A [mg/m3],Date Sampled,"Density Ctd [density, kg/m^3]",Depth [m],Diadchr [mg/m3],Diadino [mg/m3],Diato [mg/m3],Dino [mg/m3],Dv Cphl A [mg/m3],Dv Cphl A And Cphl A [mg/m3],Dv Cphl B [mg/m3],Dv Cphl B And Cphl B [mg/m3],Echin [mg/m3],Environment,Fine Sediment [%],Fluorescence [au],Fouling [%],Fouling Organisms,Fuco [mg/m3],Geo Loc [country:subregion],Grazing [%],Grazing Number,Gyro [mg/m3],Hex Fuco [mg/m3],Host Abundance [individuals per m2],Host Abundance Seaweed [mean number ind per m2 +/- se],Host Species,Host State,Information,Inorganic Fraction [mg/l],Keto Hex Fuco [mg/m3],Latitude [decimal degrees],Length [cm],Longitude [decimal degrees],Lut [mg/m3],Lyco [mg/m3],Mg Dvp [mg/m3],Microbial Abundance [cells per ml],Ncbi Bioproject Accession,Ncbi Biosample Accession,Neo [mg/m3],Nitrate Nitrite [μmol/l],Nitrite [μmol/l],No2 [µmol/l],Notes,Npic [mg/l],Npoc [mg/l],Nrs Location Code Voyage Code,Nrs Sample Code,Nrs Trip Code,Organic Fraction [mg/l],Organism,Oxygen Ctd Pelagic [μmol/kg],Oxygen Lab [μmol/l],Pam Fluorometer [pam],Perid [mg/m3],Ph Level [h2o],Phide A [mg/m3],Phosphate [μmol/l],Phytin A [mg/m3],Phytin B [mg/m3],Pn [µmol/l],Poc [µmol/l],Pras [mg/m3],Pressure Bottle,Pyrophide A [mg/m3],Pyrophytin A [mg/m3],Salinity Ctd [psu],Salinity Lab [psu],Sample Site,Sample Type,Samplename Depth,Secchi Depth [m],Silicate [μmol/l],Sio2 [µmol/l],"Temperature [its-90, deg c]","Temperature Ctd [its-90, deg c]",Time Sampled,Total Alkalinity [μmol/kg],Total Carbon [%],Total Co2 [μmol/kg],Total Nitrogen [%],Touching Organisms,Transmittance [%],Tss [mg/l],Turbidity Ctd [nephelometric turbidity units],Viola [mg/m3],Zea [mg/m3]
102.100.100/34879,,,,,,,,,,,,,,MI_CO_8.6.16_A2,,,,,,,,2016-06-08,,6.5,,,,,,,,,,Marine,,,,,,,,,,,,,Coscinoderma matthewsi,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219331,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34879_6,,,,,,10:00:00,,,,,,,,,,
102.100.100/34880,,,,,,,,,,,,,,MI_CO_8.6.16_A3,,,,,,,,2016-06-08,,6.5,,,,,,,,,,Marine,,,,,,,,,,,,,Coscinoderma matthewsi,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219332,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34880_6,,,,,,10:00:00,,,,,,,,,,
102.100.100/34881,,,,,,,,,,,,,,MI_AQ_26.2.16_A1,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219333,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34881_~2m,,,,,,10:00:00,,,,,,,,,,
102.100.100/34882,,,,,,,,,,,,,,MI_AQ_26.2.16_A2,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219334,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34882_~2m,,,,,,10:00:00,,,,,,,,,,
102.100.100/34883,,,,,,,,,,,,,,MI_AQ_26.2.16_A3,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219335,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34883_~2m,,,,,,12:00:00,,,,,,,,,,
102.100.100/34884,,,,,,,,,,,,,,MI_AQ_30.3.16_A1,,,,,,,,2016-03-30,,4.5,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219336,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34884_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34885,,,,,,,,,,,,,,MI_AQ_30.3.16_A2,,,,,,,,2016-03-30,,4.5,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219337,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34885_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34886,,,,,,,,,,,,,,MI_AQ_30.3.16_A3,,,,,,,,2016-03-30,,4.7,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219338,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34886_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34887,,,,,,,,,,,,,,MI_AQ_22.4.16_A1,,,,,,,,2016-04-22,,4.5,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219339,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34887_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34888,,,,,,,,,,,,,,MI_AQ_22.4.16_A2,,,,,,,,2016-04-22,,4.3,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219340,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34888_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34889,,,,,,,,,,,,,,MI_AQ_22.4.16_A3,,,,,,,,2016-04-22,,3.3,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219341,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34889_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34890,,,,,,,,,,,,,,MI_AQ_8.6.16_A1,,,,,,,,2016-06-08,,2.3,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219342,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34890_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34891,,,,,,,,,,,,,,MI_AQ_8.6.16_A2,,,,,,,,2016-06-08,,3.0,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219343,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34891_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34892,,,,,,,,,,,,,,MI_AQ_8.6.16_A3,,,,,,,,2016-06-08,,2.8,,,,,,,,,,Marine,,,,,,,,,,,,,Amphimedon queenslandica,(null),,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219344,,,,,(null),,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Sponge,102.100.100/34892_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34893,,,,,,,,,,,,,,MI_ACmucus_26.2.16_A1,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219345,,,,,"AC mucus, exact depth has not been recorded, approx. 2m",,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34893_~2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34894,,,,,,,,,,,,,,MI_ACmucus_26.2.16_A2,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219346,,,,,"AC mucus, exact depth has not been recorded, approx. 2m",,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34894_~2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34895,,,,,,,,,,,,,,MI_ACmucus_26.2.16_A3,,,,,,,,2016-02-26,,2.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219347,,,,,"AC mucus, exact depth has not been recorded, approx. 2m",,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34895_~2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34896,,,,,,,,,,,,,,MI_ACmucus_30.3.16_A1,,,,,,,,2016-03-30,,2.9,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219348,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34896_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34897,,,,,,,,,,,,,,MI_ACmucus_30.3.16_A2,,,,,,,,2016-03-30,,2.7,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219349,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34897_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34898,,,,,,,,,,,,,,MI_ACmucus_30.3.16_A3,,,,,,,,2016-03-30,,2.4,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219350,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34898_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34899,,,,,,,,,,,,,,MI_ACmucus_22.4.16_A1,,,,,,,,2016-04-22,,4.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219351,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34899_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34900,,,,,,,,,,,,,,MI_ACmucus_22.4.16_A2,,,,,,,,2016-04-22,,4.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219352,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34900_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34901,,,,,,,,,,,,,,MI_ACmucus_22.4.16_A3,,,,,,,,2016-04-22,,4.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219353,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34901_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34902,,,,,,,,,,,,,,OI_ACmucus_2.5.16_A1,,,,,,,,2016-05-02,,1.8,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora tenuis,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219354,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34902_1,,,,,,10:00:00,,,,,,,,,,
102.100.100/34903,,,,,,,,,,,,,,OI_ACmucus_2.5.16_A2,,,,,,,,2016-05-02,,1.7,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora tenuis,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219355,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34903_1,,,,,,10:00:00,,,,,,,,,,
102.100.100/34904,,,,,,,,,,,,,,OI_ACmucus_2.5.16_A3,,,,,,,,2016-05-02,,1.5,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora tenuis,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219356,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34904_1,,,,,,10:00:00,,,,,,,,,,
102.100.100/34905,,,,,,,,,,,,,,OI_ACmucus_5.4.16_A1,,,,,,,,2016-04-02,,4.9,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora tenuis,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219357,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34905_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34906,,,,,,,,,,,,,,OI_ACmucus_5.4.16_A2,,,,,,,,2016-04-02,,5.4,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora tenuis,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219358,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34906_5,,,,,,10:00:00,,,,,,,,,,
102.100.100/34907,,,,,,,,,,,,,,OI_ACmucus_5.4.16_A3,,,,,,,,2016-04-02,,5.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora tenuis,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219359,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34907_5,,,,,,10:00:00,,,,,,,,,,
102.100.100/34908,,,,,,,,,,,,,,MI_ACmucus_8.6.16_A1,,,,,,,,2016-06-08,,3.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219360,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34908_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34909,,,,,,,,,,,,,,MI_ACmucus_8.6.16_A2,,,,,,,,2016-06-08,,3.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219361,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34909_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34910,,,,,,,,,,,,,,MI_ACmucus_8.6.16_A3,,,,,,,,2016-06-08,,3.2,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219362,,,,,AC mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34910_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34911,,,,,,,,,,,,,,MI_AMmucus_22.4.16_A1,,,,,,,,2016-04-22,,4.2,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219363,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34911_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34912,,,,,,,,,,,,,,MI_AMmucus_22.4.16_A2,,,,,,,,2016-04-22,,2.3,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219364,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34912_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34913,,,,,,,,,,,,,,MI_AMmucus_22.4.16_A3,,,,,,,,2016-04-22,,2.6,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219365,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34913_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34914,,,,,,,,,,,,,,OI_AMmucus_2.5.16_A1,,,,,,,,2016-05-02,,1.2,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora millepora,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219366,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34914_1,,,,,,10:00:00,,,,,,,,,,
102.100.100/34915,,,,,,,,,,,,,,OI_AMmucus_2.5.16_A2,,,,,,,,2016-05-02,,1.9,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora millepora,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219367,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34915_1,,,,,,10:00:00,,,,,,,,,,
102.100.100/34916,,,,,,,,,,,,,,OI_AMmucus_2.5.16_A3,,,,,,,,2016-05-02,,2.2,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island: Pioneer Bay,,,,,,,Acropora millepora,,,,,-18.610732,,146.486807,,,,,PRJNA385736,SAMN08219368,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Pioneer Bay,Coral,102.100.100/34916_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34917,,,,,,,,,,,,,,OI_AMmucus_5.4.16_A1,,,,,,,,2016-04-02,,3.9,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora millepora,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219369,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34917_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34918,,,,,,,,,,,,,,OI_AMmucus_5.4.16_A2,,,,,,,,2016-04-02,,4.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora millepora,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219370,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34918_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34919,,,,,,,,,,,,,,OI_AMmucus_5.4.16_A3,,,,,,,,2016-04-02,,4.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Orpheus Island:Channel,,,,,,,Acropora millepora,,,,,-18.574387,,146.496432,,,,,PRJNA385736,SAMN08219371,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Channel,Coral,102.100.100/34919_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34920,,,,,,,,,,,,,,MI_AMmucus_8.6.16_A1,,,,,,,,2016-06-08,,3.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219372,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34920_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34921,,,,,,,,,,,,,,MI_AMmucus_8.6.16_A2,,,,,,,,2016-06-08,,2.8,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219373,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34921_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34922,,,,,,,,,,,,,,MI_AMmucus_8.6.16_A3,,,,,,,,2016-06-08,,3.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora millepora,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219374,,,,,AM mucus,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34922_3,,,,,,10:00:00,,,,,,,,,,
102.100.100/34923,,,,,,,,,,,,,,MI_ACtissue_26.2.16_A1,,,,,,,,2016-02-26,,,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219375,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34923_NA,,,,,,10:00:00,,,,,,,,,,
102.100.100/34924,,,,,,,,,,,,,,MI_ACtissue_26.2.16_A2,,,,,,,,2016-02-26,,,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219376,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34924_NA,,,,,,10:00:00,,,,,,,,,,
102.100.100/34925,,,,,,,,,,,,,,MI_ACtissue_26.2.16_A3,,,,,,,,2016-02-26,,,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219377,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34925_NA,,,,,,10:00:00,,,,,,,,,,
102.100.100/34926,,,,,,,,,,,,,,MI_ACtissue_30.3.16_A1,,,,,,,,2016-03-30,,2.9,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219378,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34926_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34927,,,,,,,,,,,,,,MI_ACtissue_30.3.16_A2,,,,,,,,2016-03-30,,2.7,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219379,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34927_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34928,,,,,,,,,,,,,,MI_ACmucus_30.3.16_A3,,,,,,,,2016-03-30,,2.4,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219380,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34928_2,,,,,,10:00:00,,,,,,,,,,
102.100.100/34929,,,,,,,,,,,,,,MI_ACtissue_22.4.16_A1,,,,,,,,2016-04-22,,4.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219381,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34929_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34930,,,,,,,,,,,,,,MI_ACtissue_22.4.16_A2,,,,,,,,2016-04-22,,4.1,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219382,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34930_4,,,,,,10:00:00,,,,,,,,,,
102.100.100/34931,,,,,,,,,,,,,,MI_ACtissue_22.4.16_A3,,,,,,,,2016-04-22,,4.0,,,,,,,,,,Marine,,,,,,Australia: Queensland: Magnetic Island:Geoffrey Bay,,,,,,,Acropora tenuis,,,,,-19.154109,,146.6426,,,,,PRJNA385736,SAMN08219383,,,,,AC tissue,,,,,,,marine metagenome,,,,,,,,,,,,,,,,,,inshore reef_Geoffrey Bay,Coral,102.100.100/34931_4,,,,,,10:00:00,,,,,,,,,,
